Observation id;Observation date;Description;Media file;Total length;FPS;Subject;Session;Trial Order;Date;Condition;Behavior;Behavioral category;Modifiers;Behavior type;Start (s);Stop (s);Duration (s);Comment start;Comment stop
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Functional;Right box (front);Proximity;;STATE;253.324;272.076;18.752;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Functional;Researcher absent;Researcher status;;STATE;259.334;282.572;23.238;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Functional;Researcher present;Researcher status;;STATE;282.572;292.568;9.996;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Functional;Exiting at end of trial;Movement;;STATE;284.579;286.086;1.507;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Functional;Functional;Trial type;;STATE;302.823;376.071;73.248;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Functional;Researcher present;Researcher status;;STATE;302.823;339.587;36.764;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Functional;Arriving at start of trial;Movement;;STATE;310.091;312.081;1.990;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Functional;Solve to toy;Time Spent;;STATE;313.081;314.075;0.994;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Functional;Toy to end of trial;Time Spent;;STATE;314.075;364.579;50.504;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Functional;Left box;Proximity;;STATE;314.829;320.330;5.501;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Functional;Right box (front);Proximity;;STATE;320.330;325.641;5.311;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Functional;Right box (front);Proximity;;STATE;335.582;367.586;32.004;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Functional;Researcher absent;Researcher status;;STATE;340.067;364.320;24.253;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Functional;Researcher present;Researcher status;;STATE;364.320;376.071;11.751;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Functional;Exiting at end of trial;Movement;;STATE;370.581;374.585;4.004;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Functional;Functional;Trial type;;STATE;388.318;438.831;50.513;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Functional;Researcher present;Researcher status;;STATE;388.318;407.835;19.517;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Functional;Arriving at start of trial;Movement;;STATE;391.320;393.079;1.759;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Functional;Solve to toy;Time Spent;;STATE;394.072;394.577;0.505;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Functional;Toy to end of trial;Time Spent;;STATE;395.080;429.337;34.257;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Functional;Left box;Proximity;;STATE;396.084;402.819;6.735;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Functional;Midd box;Proximity;;STATE;402.819;432.827;30.008;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Functional;Researcher absent;Researcher status;;STATE;407.835;429.337;21.502;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Functional;Researcher present;Researcher status;;STATE;429.337;438.831;9.494;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Functional;Exiting at end of trial;Movement;;STATE;432.827;436.329;3.502;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Non-functional;Trial type;;STATE;449.583;520.836;71.253;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Researcher present;Researcher status;;STATE;449.583;477.582;27.999;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Arriving at start of trial;Movement;;STATE;453.329;454.824;1.495;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Solve to toy;Time Spent;;STATE;455.574;463.316;7.742;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Right box (front);Proximity;;STATE;459.582;466.824;7.242;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Fiddling with wood;Fiddling;;STATE;463.316;465.824;2.508;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Toy to end of trial;Time Spent;;STATE;463.316;505.319;42.003;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Left box;Proximity;;STATE;466.824;472.333;5.509;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Midd box;Proximity;;STATE;472.333;486.832;14.499;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Researcher absent;Researcher status;;STATE;477.582;505.319;27.737;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Left box;Proximity;;STATE;486.832;507.822;20.990;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Researcher present;Researcher status;;STATE;505.319;520.836;15.517;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Exiting at end of trial;Movement;;STATE;512.833;516.831;3.998;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Non-functional;Trial type;;STATE;527.823;592.832;65.009;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Researcher present;Researcher status;;STATE;527.823;560.818;32.995;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Arriving at start of trial;Movement;;STATE;539.074;540.836;1.762;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Solve to toy;Time Spent;;STATE;541.823;547.331;5.508;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Toy to end of trial;Time Spent;;STATE;547.331;584.067;36.736;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Left box;Proximity;;STATE;548.836;566.319;17.483;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Researcher absent;Researcher status;;STATE;560.818;584.067;23.249;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Right box (front);Proximity;;STATE;569.313;584.067;14.754;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Exiting at end of trial;Movement;;STATE;584.067;589.828;5.761;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Researcher present;Researcher status;;STATE;584.067;592.832;8.765;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Non-functional;Trial type;;STATE;598.820;653.336;54.516;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Researcher present;Researcher status;;STATE;598.820;616.580;17.760;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Arriving at start of trial;Movement;;STATE;602.579;604.325;1.746;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Solve to toy;Time Spent;;STATE;604.833;610.567;5.734;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Left box;Proximity;;STATE;610.567;615.327;4.760;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Toy to end of trial;Time Spent;;STATE;610.567;639.070;28.503;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Midd box;Proximity;;STATE;615.327;624.577;9.250;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Researcher absent;Researcher status;;STATE;616.580;639.070;22.490;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Right box (front);Proximity;;STATE;624.577;640.581;16.004;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Researcher present;Researcher status;;STATE;639.070;653.336;14.266;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Exiting at end of trial;Movement;;STATE;640.833;649.818;8.985;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Non-functional;Trial type;;STATE;660.817;716.087;55.270;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Researcher present;Researcher status;;STATE;660.817;692.074;31.257;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Arriving at start of trial;Movement;;STATE;663.080;665.081;2.001;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Solve to toy;Time Spent;;STATE;671.090;677.083;5.993;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Left box;Proximity;;STATE;677.577;689.081;11.504;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Toy to end of trial;Time Spent;;STATE;677.577;714.327;36.750;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Right box (front);Proximity;;STATE;689.081;714.327;25.246;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Researcher absent;Researcher status;;STATE;692.074;713.322;21.248;;
ES_Child_133;03.06.2023 22:57;ES_Child_133;/Users/eliza/Everything/ES133 3y3m F Zoo.MP4;733.730;59,94;ES133;;1;43023;Non-functional;Researcher present;Researcher status;;STATE;713.322;716.087;2.765;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Non-functional;Trial type;;STATE;108.022;167.767;59.745;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Researcher present;Researcher status;;STATE;108.022;133.024;25.002;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Arriving at start of trial;Movement;;STATE;110.265;113.019;2.754;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Solve to toy;Time Spent;;STATE;114.025;119.523;5.498;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Right box (front);Proximity;;STATE;119.523;123.514;3.991;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Toy to end of trial;Time Spent;;STATE;119.523;156.267;36.744;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Left box;Proximity;;STATE;123.514;126.518;3.004;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Right box (front);Proximity;;STATE;126.518;158.010;31.492;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Researcher absent;Researcher status;;STATE;133.024;155.525;22.501;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Researcher present;Researcher status;;STATE;155.525;167.514;11.989;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Exiting at end of trial;Movement;;STATE;158.509;163.265;4.756;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Non-functional;Trial type;;STATE;175.022;230.020;54.998;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Researcher present;Researcher status;;STATE;175.022;195.522;20.500;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Arriving at start of trial;Movement;;STATE;176.269;179.762;3.493;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Solve to toy;Time Spent;;STATE;180.516;182.511;1.995;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Right box (front);Proximity;;STATE;182.511;185.512;3.001;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Left box;Proximity;;STATE;185.512;192.024;6.512;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Toy to end of trial;Time Spent;;STATE;185.512;220.021;34.509;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Right box (front);Proximity;;STATE;192.024;222.509;30.485;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Researcher absent;Researcher status;;STATE;195.522;219.520;23.998;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Researcher present;Researcher status;;STATE;219.520;230.020;10.500;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Exiting at end of trial;Movement;;STATE;223.019;227.018;3.999;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Non-functional;Trial type;;STATE;235.766;295.023;59.257;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Researcher present;Researcher status;;STATE;235.766;260.021;24.255;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Arriving at start of trial;Movement;;STATE;237.774;240.517;2.743;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Solve to toy;Time Spent;;STATE;241.513;247.013;5.500;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Right box (front);Proximity;;STATE;243.515;247.768;4.253;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Toy to end of trial;Time Spent;;STATE;247.013;286.016;39.003;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Left box;Proximity;;STATE;247.768;254.518;6.750;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Right box (front);Proximity;;STATE;254.518;288.016;33.498;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Researcher absent;Researcher status;;STATE;260.502;285.509;25.007;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Researcher present;Researcher status;;STATE;285.509;295.023;9.514;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Exiting at end of trial;Movement;;STATE;288.016;292.514;4.498;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Non-functional;Trial type;;STATE;301.012;362.227;61.215;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Researcher present;Researcher status;;STATE;301.012;326.512;25.500;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Arriving at start of trial;Movement;;STATE;304.020;306.267;2.247;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Solve to toy;Time Spent;;STATE;307.012;312.761;5.749;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Right box (front);Proximity;;STATE;309.020;313.208;4.188;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Left box;Proximity;;STATE;312.023;320.509;8.486;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Toy to end of trial;Time Spent;;STATE;312.761;347.764;35.003;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Right box (front);Proximity;;STATE;320.509;353.736;33.227;;
ES_Child_134;03.06.2023 23:29;ES_Child_134;/Users/eliza/Everything/ES134 3y6m F Zoo.MP4;685.690;59,94;ES134;;2;43023;Non-functional;Researcher absent;Researcher status;;STATE;326.512;347.266;20.754;;
