Observation id,Observation date,Description,Media file,Total length,FPS,Subject,Session,Trial Order,Date,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
ReliabilityPick10.4.22ESExpS1.MTS.re-encoded.1920px.800k - copy,27/01/2023 11:17,ReliabilityPick10.4.22ESExpS1.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPick10.4.22ESExpS1.MTS.re-encoded.1920px.800k.avi,392.68,25,Pick,1,2,10422,Non-functional,Midd box,Proximity,,STATE,284.385,285.01,0.625,,
ReliabilityPlume11.15.22ESExpS5.MTS.re-encoded.1920px.800k - copy,27/01/2023 14:30,ReliabilityPlume11.15.22ESExpS5.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPlume11.15.22ESExpS5.MTS.re-encoded.1920px.800k.avi,333.16,25,Plume,5,2,111522,Functional,Functional,Trial type,,STATE,284.772,329.328,44.556,,
ReliabilityPlume11.15.22ESExpS5.MTS.re-encoded.1920px.800k - copy,27/01/2023 14:30,ReliabilityPlume11.15.22ESExpS5.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPlume11.15.22ESExpS5.MTS.re-encoded.1920px.800k.avi,333.16,25,Plume,5,2,111522,Functional,Testing compartment,Compartment,,STATE,284.772,324.553,39.781,,
ReliabilityPlume11.15.22ESExpS5.MTS.re-encoded.1920px.800k - copy,27/01/2023 14:30,ReliabilityPlume11.15.22ESExpS5.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPlume11.15.22ESExpS5.MTS.re-encoded.1920px.800k.avi,333.16,25,Plume,5,2,111522,Functional,Arriving at start of trial,Movement,,STATE,284.772,286.998,2.226,,
ReliabilityPick10.4.22ESExpS1.MTS.re-encoded.1920px.800k - copy,27/01/2023 11:17,ReliabilityPick10.4.22ESExpS1.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPick10.4.22ESExpS1.MTS.re-encoded.1920px.800k.avi,392.68,25,Pick,1,2,10422,Non-functional,Right box (front),Proximity,,STATE,285.01,287.334,2.324,,
ReliabilityJohn10.7.22ESExpS2.MTS.re-encoded.1920px.800k - copy,27/01/2023 12:49,ReliabilityJohn10.7.22ESExpS2.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityJohn10.7.22ESExpS2.MTS.re-encoded.1920px.800k.avi,330.76,25,John,2,2,10722,Functional,Waiting compartment,Compartment,,STATE,285.272,299.922,14.65,,
ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k - copy,22/01/2023 14:28,ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k.avi,325.96,25,JeanLuc,6,2,11222,Functional,Waiting compartment,Compartment,,STATE,285.737,304.813,19.076,,
ReliabilityPick10.4.22ESExpS1.MTS.re-encoded.1920px.800k - copy,27/01/2023 11:17,ReliabilityPick10.4.22ESExpS1.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPick10.4.22ESExpS1.MTS.re-encoded.1920px.800k.avi,392.68,25,Pick,1,2,10422,Non-functional,Fiddling with wood,Fiddling,,STATE,285.785,286.859,1.074,,
ReliabilityKermit10.14.22ESExpS4.MTS.re-encoded.1920px.800k - copy,25/01/2023 08:15,ReliabilityKermit10.14.22ESExpS4.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityKermit10.14.22ESExpS4.MTS.re-encoded.1920px.800k.avi,327.4,25,Kermit,4,2,101422,Functional,Waiting compartment,Compartment,,STATE,286.318,320.465,34.147,,
ReliabilityFay11.2.22ESExpS5.MTS.re-encoded.1920px.800k - copy,22/01/2023 11:19,ReliabilityFay11.2.22ESExpS5.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityFay11.2.22ESExpS5.MTS.re-encoded.1920px.800k.avi,308.68,25,Fay,5,2,11222,Functional,Midd box,Proximity,,STATE,286.755,287.632,0.877,,
ReliabilityPlume11.15.22ESExpS5.MTS.re-encoded.1920px.800k - copy,27/01/2023 14:30,ReliabilityPlume11.15.22ESExpS5.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPlume11.15.22ESExpS5.MTS.re-encoded.1920px.800k.avi,333.16,25,Plume,5,2,111522,Functional,Solve to food,Time spent,,STATE,286.998,288.597,1.599,,
ReliabilityPlume11.15.22ESExpS5.MTS.re-encoded.1920px.800k - copy,27/01/2023 14:30,ReliabilityPlume11.15.22ESExpS5.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPlume11.15.22ESExpS5.MTS.re-encoded.1920px.800k.avi,333.16,25,Plume,5,2,111522,Functional,Right box (front),Proximity,,STATE,286.998,288.613,1.615,,
ReliabilitySunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,30/01/2023 17:16,ReliabilitySunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilitySunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,335.56,25,Sunny,6,2,112222,Functional,Solve to food,Time spent,,STATE,287.071,288.548,1.477,,
ReliabilitySunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,30/01/2023 17:16,ReliabilitySunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilitySunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,335.56,25,Sunny,6,2,112222,Functional,Right box (front),Proximity,,STATE,287.071,288.548,1.477,,
ReliabilityRoku10.19.22ESExpS5.MTS.re-encoded.1920px.800k - copy,30/01/2023 13:19,ReliabilityRoku10.19.22ESExpS5.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityRoku10.19.22ESExpS5.MTS.re-encoded.1920px.800k.avi,327.88,25,Roku,5,2,101922,Functional,Waiting compartment,Compartment,,STATE,287.316,320.367,33.051,,
ReliabilityPick10.4.22ESExpS1.MTS.re-encoded.1920px.800k - copy,27/01/2023 11:17,ReliabilityPick10.4.22ESExpS1.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPick10.4.22ESExpS1.MTS.re-encoded.1920px.800k.avi,392.68,25,Pick,1,2,10422,Non-functional,Exiting at end of trial,Movement,,STATE,287.334,289.665,2.331,,
ReliabilityFay11.2.22ESExpS5.MTS.re-encoded.1920px.800k - copy,22/01/2023 11:19,ReliabilityFay11.2.22ESExpS5.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityFay11.2.22ESExpS5.MTS.re-encoded.1920px.800k.avi,308.68,25,Fay,5,2,11222,Functional,Left box,Proximity,,STATE,287.632,292.956,5.324,,
ReliabilitySunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,30/01/2023 17:16,ReliabilitySunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilitySunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,335.56,25,Sunny,6,2,112222,Functional,Food to end of trial,Time spent,,STATE,288.548,332.636,44.088,,
ReliabilitySunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,30/01/2023 17:16,ReliabilitySunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilitySunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,335.56,25,Sunny,6,2,112222,Functional,Midd box,Proximity,,STATE,288.548,289.273,0.725,,
ReliabilityPlume11.15.22ESExpS5.MTS.re-encoded.1920px.800k - copy,27/01/2023 14:30,ReliabilityPlume11.15.22ESExpS5.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPlume11.15.22ESExpS5.MTS.re-encoded.1920px.800k.avi,333.16,25,Plume,5,2,111522,Functional,Food to end of trial,Time spent,,STATE,288.597,329.328,40.731,,
ReliabilityPlume11.15.22ESExpS5.MTS.re-encoded.1920px.800k - copy,27/01/2023 14:30,ReliabilityPlume11.15.22ESExpS5.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPlume11.15.22ESExpS5.MTS.re-encoded.1920px.800k.avi,333.16,25,Plume,5,2,111522,Functional,Midd box,Proximity,,STATE,288.613,289.132,0.519,,
ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k - copy,27/01/2023 14:19,ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k.avi,341.8,25,Plume,2,2,11222,Functional,Functional,Trial type,,STATE,288.795,338.17,49.375,,
ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k - copy,27/01/2023 14:19,ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k.avi,341.8,25,Plume,2,2,11222,Functional,Testing compartment,Compartment,,STATE,288.795,335.245,46.45,,
ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k - copy,27/01/2023 14:19,ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k.avi,341.8,25,Plume,2,2,11222,Functional,Arriving at start of trial,Movement,,STATE,288.795,291.17,2.375,,
ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k - copy,30/01/2023 17:00,ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k.avi,338.92,25,Skipper,1,1,101122,Non-functional,Non-functional,Trial type,,STATE,288.989,336.046,47.057,,
ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k - copy,30/01/2023 17:00,ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k.avi,338.92,25,Skipper,1,1,101122,Non-functional,Testing compartment,Compartment,,STATE,288.989,303.292,14.303,,
ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k - copy,30/01/2023 17:00,ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k.avi,338.92,25,Skipper,1,1,101122,Non-functional,Arriving at start of trial,Movement,,STATE,288.989,290.09,1.101,,
ReliabilityPlume11.15.22ESExpS5.MTS.re-encoded.1920px.800k - copy,27/01/2023 14:30,ReliabilityPlume11.15.22ESExpS5.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPlume11.15.22ESExpS5.MTS.re-encoded.1920px.800k.avi,333.16,25,Plume,5,2,111522,Functional,Left box,Proximity,,STATE,289.132,321.708,32.576,,
ReliabilitySunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,30/01/2023 17:16,ReliabilitySunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilitySunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,335.56,25,Sunny,6,2,112222,Functional,Left box,Proximity,,STATE,289.273,292.198,2.925,,
ReliabilityPick10.4.22ESExpS1.MTS.re-encoded.1920px.800k - copy,27/01/2023 11:17,ReliabilityPick10.4.22ESExpS1.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPick10.4.22ESExpS1.MTS.re-encoded.1920px.800k.avi,392.68,25,Pick,1,2,10422,No focal subject,Waiting compartment,Compartment,,STATE,289.665,338.34,48.675,,
ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k - copy,30/01/2023 17:00,ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k.avi,338.92,25,Skipper,1,1,101122,Non-functional,Solve to food,Time spent,,STATE,290.09,295.768,5.678,,
ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k - copy,30/01/2023 17:00,ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k.avi,338.92,25,Skipper,1,1,101122,Non-functional,Right box (front),Proximity,,STATE,290.09,295.768,5.678,,
ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k - copy,27/01/2023 14:19,ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k.avi,341.8,25,Plume,2,2,11222,Functional,Solve to food,Time spent,,STATE,291.17,294.97,3.8,,
ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k - copy,27/01/2023 14:19,ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k.avi,341.8,25,Plume,2,2,11222,Functional,Right box (front),Proximity,,STATE,291.17,294.97,3.8,,
ReliabilityKermit10.11.22ESExpS3.MTS.re-encoded.1920px.800k - copy,25/01/2023 08:02,ReliabilityKermit10.11.22ESExpS3.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityKermit10.11.22ESExpS3.MTS.re-encoded.1920px.800k.avi,342.28,25,Kermit,3,1,101122,Non-functional,Non-functional,Trial type,,STATE,291.661,337.193,45.532,,
ReliabilityKermit10.11.22ESExpS3.MTS.re-encoded.1920px.800k - copy,25/01/2023 08:02,ReliabilityKermit10.11.22ESExpS3.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityKermit10.11.22ESExpS3.MTS.re-encoded.1920px.800k.avi,342.28,25,Kermit,3,1,101122,Non-functional,Testing compartment,Compartment,,STATE,291.661,327.978,36.317,,
ReliabilityKermit10.11.22ESExpS3.MTS.re-encoded.1920px.800k - copy,25/01/2023 08:02,ReliabilityKermit10.11.22ESExpS3.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityKermit10.11.22ESExpS3.MTS.re-encoded.1920px.800k.avi,342.28,25,Kermit,3,1,101122,Non-functional,Arriving at start of trial,Movement,,STATE,291.661,292.739,1.078,,
ReliabilityKermit10.11.22ESExpS3.MTS.re-encoded.1920px.800k - copy,25/01/2023 08:02,ReliabilityKermit10.11.22ESExpS3.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityKermit10.11.22ESExpS3.MTS.re-encoded.1920px.800k.avi,342.28,25,Kermit,3,1,101122,Non-functional,Solve to food,Time spent,,STATE,292.739,298.274,5.535,,
ReliabilityKermit10.11.22ESExpS3.MTS.re-encoded.1920px.800k - copy,25/01/2023 08:02,ReliabilityKermit10.11.22ESExpS3.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityKermit10.11.22ESExpS3.MTS.re-encoded.1920px.800k.avi,342.28,25,Kermit,3,1,101122,Non-functional,Fiddling with wood,Fiddling,,STATE,292.739,298.411,5.672,,
ReliabilityKermit10.11.22ESExpS3.MTS.re-encoded.1920px.800k - copy,25/01/2023 08:02,ReliabilityKermit10.11.22ESExpS3.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityKermit10.11.22ESExpS3.MTS.re-encoded.1920px.800k.avi,342.28,25,Kermit,3,1,101122,Non-functional,Right box (front),Proximity,,STATE,292.739,298.76,6.021,,
ReliabilityFay11.2.22ESExpS5.MTS.re-encoded.1920px.800k - copy,22/01/2023 11:19,ReliabilityFay11.2.22ESExpS5.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityFay11.2.22ESExpS5.MTS.re-encoded.1920px.800k.avi,308.68,25,Fay,5,2,11222,Functional,Midd box,Proximity,,STATE,292.956,293.232,0.276,,
ReliabilityFay11.2.22ESExpS5.MTS.re-encoded.1920px.800k - copy,22/01/2023 11:19,ReliabilityFay11.2.22ESExpS5.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityFay11.2.22ESExpS5.MTS.re-encoded.1920px.800k.avi,308.68,25,Fay,5,2,11222,Functional,Right box (front),Proximity,,STATE,293.232,299.134,5.902,,
ReliabilitySunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,30/01/2023 17:16,ReliabilitySunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilitySunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,335.56,25,Sunny,6,2,112222,Functional,Waiting compartment,Compartment,,STATE,293.324,321.836,28.512,,
ReliabilityCoco10.25.22ESExpS6.MTS.re-encoded.1920px.800k - copy,22/01/2023 10:56,ReliabilityCoco10.25.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityCoco10.25.22ESExpS6.MTS.re-encoded.1920px.800k.avi,322.6,25,Coco,6,2,102522,Functional,Midd box,Proximity,,STATE,293.58,294.777,1.197,,
ReliabilityLilly11.8.22ESExpS8.MTS.re-encoded.1920px.800k - copy,27/01/2023 11:35,ReliabilityLilly11.8.22ESExpS8.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityLilly11.8.22ESExpS8.MTS.re-encoded.1920px.800k.avi,444.52,25,Lilly,8,2,11822,Non-functional,Exiting at end of trial,Movement,,STATE,293.694,302.997,9.303,,
ReliabilityOdo11.2.22ESExpS4.MTS.re-encoded.1920px.800k - copy,25/01/2023 08:25,ReliabilityOdo11.2.22ESExpS4.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityOdo11.2.22ESExpS4.MTS.re-encoded.1920px.800k.avi,354.76,25,Odo,4,2,11222,Functional,Functional,Trial type,,STATE,293.749,346.614,52.865,,
ReliabilityOdo11.2.22ESExpS4.MTS.re-encoded.1920px.800k - copy,25/01/2023 08:25,ReliabilityOdo11.2.22ESExpS4.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityOdo11.2.22ESExpS4.MTS.re-encoded.1920px.800k.avi,354.76,25,Odo,4,2,11222,Functional,Testing compartment,Compartment,,STATE,293.749,303.994,10.245,,
ReliabilityOdo11.2.22ESExpS4.MTS.re-encoded.1920px.800k - copy,25/01/2023 08:25,ReliabilityOdo11.2.22ESExpS4.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityOdo11.2.22ESExpS4.MTS.re-encoded.1920px.800k.avi,354.76,25,Odo,4,2,11222,Functional,Arriving at start of trial,Movement,,STATE,293.749,297.296,3.547,,
ReliabilityFay11.2.22ESExpS5.MTS.re-encoded.1920px.800k - copy,22/01/2023 11:19,ReliabilityFay11.2.22ESExpS5.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityFay11.2.22ESExpS5.MTS.re-encoded.1920px.800k.avi,308.68,25,Fay,5,2,11222,Functional,Fiddling with wood,Fiddling,,STATE,293.984,299.134,5.15,,
ReliabilityTai11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,31/01/2023 09:05,ReliabilityTai11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityTai11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,405.64,25,Tai,6,1,112222,Functional,Exiting at end of trial,Movement,,STATE,294.244,296.245,2.001,,
ReliabilityCoco10.25.22ESExpS6.MTS.re-encoded.1920px.800k - copy,22/01/2023 10:56,ReliabilityCoco10.25.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityCoco10.25.22ESExpS6.MTS.re-encoded.1920px.800k.avi,322.6,25,Coco,6,2,102522,Functional,Right box (front),Proximity,,STATE,294.777,305.401,10.624,,
ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k - copy,22/01/2023 12:10,ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k.avi,343.24,25,Frowin,7,1,11822,Non-functional,Non-functional,Trial type,,STATE,294.81,339.178,44.368,,
ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k - copy,22/01/2023 12:10,ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k.avi,343.24,25,Frowin,7,1,11822,Non-functional,Testing compartment,Compartment,,STATE,294.81,321.974,27.164,,
ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k - copy,22/01/2023 12:10,ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityFrowin11.8.22ESExpS7.MTS.re-encoded.1920px.800k.avi,343.24,25,Frowin,7,1,11822,Non-functional,Arriving at start of trial,Movement,,STATE,294.81,295.964,1.154,,
ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k - copy,27/01/2023 14:19,ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPlume11.2.22ESExpS2.MTS.re-encoded.1920px.800k.avi,341.8,25,Plume,2,2,11222,Functional,Food to end of trial,Time spent,,STATE,294.97,338.17,43.2,,
